GEO,AGE,UNIT,TIME,SEX,Value,Flag and Footnotes
Pozesko-slavonska zupanija,Less than 1 year,Number,2011,Total,690,
Pozesko-slavonska zupanija,Less than 1 year,Number,2011,Males,366,
Pozesko-slavonska zupanija,Less than 1 year,Number,2011,Females,324,
Pozesko-slavonska zupanija,1 year,Number,2011,Total,830,
Pozesko-slavonska zupanija,1 year,Number,2011,Males,420,
Pozesko-slavonska zupanija,1 year,Number,2011,Females,410,
Pozesko-slavonska zupanija,2 years,Number,2011,Total,806,
Pozesko-slavonska zupanija,2 years,Number,2011,Males,437,
Pozesko-slavonska zupanija,2 years,Number,2011,Females,369,
Pozesko-slavonska zupanija,3 years,Number,2011,Total,849,
Pozesko-slavonska zupanija,3 years,Number,2011,Males,431,
Pozesko-slavonska zupanija,3 years,Number,2011,Females,418,
Pozesko-slavonska zupanija,4 years,Number,2011,Total,761,
Pozesko-slavonska zupanija,4 years,Number,2011,Males,426,
Pozesko-slavonska zupanija,4 years,Number,2011,Females,335,
Pozesko-slavonska zupanija,5 years,Number,2011,Total,805,
Pozesko-slavonska zupanija,5 years,Number,2011,Males,430,
Pozesko-slavonska zupanija,5 years,Number,2011,Females,375,
Pozesko-slavonska zupanija,6 years,Number,2011,Total,787,
Pozesko-slavonska zupanija,6 years,Number,2011,Males,381,
Pozesko-slavonska zupanija,6 years,Number,2011,Females,406,
Pozesko-slavonska zupanija,7 years,Number,2011,Total,784,
Pozesko-slavonska zupanija,7 years,Number,2011,Males,387,
Pozesko-slavonska zupanija,7 years,Number,2011,Females,397,
Pozesko-slavonska zupanija,8 years,Number,2011,Total,801,
Pozesko-slavonska zupanija,8 years,Number,2011,Males,412,
Pozesko-slavonska zupanija,8 years,Number,2011,Females,389,
Pozesko-slavonska zupanija,9 years,Number,2011,Total,828,
Pozesko-slavonska zupanija,9 years,Number,2011,Males,453,
Pozesko-slavonska zupanija,9 years,Number,2011,Females,375,
Pozesko-slavonska zupanija,10 years,Number,2011,Total,855,
Pozesko-slavonska zupanija,10 years,Number,2011,Males,424,
Pozesko-slavonska zupanija,10 years,Number,2011,Females,431,
Pozesko-slavonska zupanija,11 years,Number,2011,Total,980,
Pozesko-slavonska zupanija,11 years,Number,2011,Males,505,
Pozesko-slavonska zupanija,11 years,Number,2011,Females,475,
Pozesko-slavonska zupanija,12 years,Number,2011,Total,1052,
Pozesko-slavonska zupanija,12 years,Number,2011,Males,554,
Pozesko-slavonska zupanija,12 years,Number,2011,Females,498,
Pozesko-slavonska zupanija,13 years,Number,2011,Total,1074,
Pozesko-slavonska zupanija,13 years,Number,2011,Males,571,
Pozesko-slavonska zupanija,13 years,Number,2011,Females,503,
Pozesko-slavonska zupanija,14 years,Number,2011,Total,1240,
Pozesko-slavonska zupanija,14 years,Number,2011,Males,623,
Pozesko-slavonska zupanija,14 years,Number,2011,Females,617,
Pozesko-slavonska zupanija,15 years,Number,2011,Total,1106,
Pozesko-slavonska zupanija,15 years,Number,2011,Males,575,
Pozesko-slavonska zupanija,15 years,Number,2011,Females,531,
Pozesko-slavonska zupanija,16 years,Number,2011,Total,1045,
Pozesko-slavonska zupanija,16 years,Number,2011,Males,506,
Pozesko-slavonska zupanija,16 years,Number,2011,Females,539,
Pozesko-slavonska zupanija,17 years,Number,2011,Total,1062,
Pozesko-slavonska zupanija,17 years,Number,2011,Males,548,
Pozesko-slavonska zupanija,17 years,Number,2011,Females,514,
Pozesko-slavonska zupanija,18 years,Number,2011,Total,1144,
Pozesko-slavonska zupanija,18 years,Number,2011,Males,572,
Pozesko-slavonska zupanija,18 years,Number,2011,Females,572,
Pozesko-slavonska zupanija,19 years,Number,2011,Total,1073,
Pozesko-slavonska zupanija,19 years,Number,2011,Males,554,
Pozesko-slavonska zupanija,19 years,Number,2011,Females,519,
Pozesko-slavonska zupanija,20 years,Number,2011,Total,1051,
Pozesko-slavonska zupanija,20 years,Number,2011,Males,535,
Pozesko-slavonska zupanija,20 years,Number,2011,Females,516,
Pozesko-slavonska zupanija,21 years,Number,2011,Total,968,
Pozesko-slavonska zupanija,21 years,Number,2011,Males,501,
Pozesko-slavonska zupanija,21 years,Number,2011,Females,467,
Pozesko-slavonska zupanija,22 years,Number,2011,Total,1024,
Pozesko-slavonska zupanija,22 years,Number,2011,Males,539,
Pozesko-slavonska zupanija,22 years,Number,2011,Females,485,
Pozesko-slavonska zupanija,23 years,Number,2011,Total,1000,
Pozesko-slavonska zupanija,23 years,Number,2011,Males,510,
Pozesko-slavonska zupanija,23 years,Number,2011,Females,490,
Pozesko-slavonska zupanija,24 years,Number,2011,Total,982,
Pozesko-slavonska zupanija,24 years,Number,2011,Males,506,
Pozesko-slavonska zupanija,24 years,Number,2011,Females,476,
Pozesko-slavonska zupanija,25 years,Number,2011,Total,1042,
Pozesko-slavonska zupanija,25 years,Number,2011,Males,539,
Pozesko-slavonska zupanija,25 years,Number,2011,Females,503,
Pozesko-slavonska zupanija,26 years,Number,2011,Total,974,
Pozesko-slavonska zupanija,26 years,Number,2011,Males,508,
Pozesko-slavonska zupanija,26 years,Number,2011,Females,466,
Pozesko-slavonska zupanija,27 years,Number,2011,Total,1045,
Pozesko-slavonska zupanija,27 years,Number,2011,Males,546,
Pozesko-slavonska zupanija,27 years,Number,2011,Females,499,
Pozesko-slavonska zupanija,28 years,Number,2011,Total,975,
Pozesko-slavonska zupanija,28 years,Number,2011,Males,514,
Pozesko-slavonska zupanija,28 years,Number,2011,Females,461,
Pozesko-slavonska zupanija,29 years,Number,2011,Total,949,
Pozesko-slavonska zupanija,29 years,Number,2011,Males,489,
Pozesko-slavonska zupanija,29 years,Number,2011,Females,460,
Pozesko-slavonska zupanija,30 years,Number,2011,Total,959,
Pozesko-slavonska zupanija,30 years,Number,2011,Males,491,
Pozesko-slavonska zupanija,30 years,Number,2011,Females,468,
Pozesko-slavonska zupanija,31 years,Number,2011,Total,890,
Pozesko-slavonska zupanija,31 years,Number,2011,Males,456,
Pozesko-slavonska zupanija,31 years,Number,2011,Females,434,
Pozesko-slavonska zupanija,32 years,Number,2011,Total,948,
Pozesko-slavonska zupanija,32 years,Number,2011,Males,510,
Pozesko-slavonska zupanija,32 years,Number,2011,Females,438,
Pozesko-slavonska zupanija,33 years,Number,2011,Total,943,
Pozesko-slavonska zupanija,33 years,Number,2011,Males,478,
Pozesko-slavonska zupanija,33 years,Number,2011,Females,465,
Pozesko-slavonska zupanija,34 years,Number,2011,Total,926,
Pozesko-slavonska zupanija,34 years,Number,2011,Males,475,
Pozesko-slavonska zupanija,34 years,Number,2011,Females,451,
Pozesko-slavonska zupanija,35 years,Number,2011,Total,889,
Pozesko-slavonska zupanija,35 years,Number,2011,Males,439,
Pozesko-slavonska zupanija,35 years,Number,2011,Females,450,
Pozesko-slavonska zupanija,36 years,Number,2011,Total,981,
Pozesko-slavonska zupanija,36 years,Number,2011,Males,499,
Pozesko-slavonska zupanija,36 years,Number,2011,Females,482,
Pozesko-slavonska zupanija,37 years,Number,2011,Total,940,
Pozesko-slavonska zupanija,37 years,Number,2011,Males,467,
Pozesko-slavonska zupanija,37 years,Number,2011,Females,473,
Pozesko-slavonska zupanija,38 years,Number,2011,Total,989,
Pozesko-slavonska zupanija,38 years,Number,2011,Males,494,
Pozesko-slavonska zupanija,38 years,Number,2011,Females,495,
Pozesko-slavonska zupanija,39 years,Number,2011,Total,940,
Pozesko-slavonska zupanija,39 years,Number,2011,Males,492,
Pozesko-slavonska zupanija,39 years,Number,2011,Females,448,
Pozesko-slavonska zupanija,40 years,Number,2011,Total,934,
Pozesko-slavonska zupanija,40 years,Number,2011,Males,496,
Pozesko-slavonska zupanija,40 years,Number,2011,Females,438,
Pozesko-slavonska zupanija,41 years,Number,2011,Total,916,
Pozesko-slavonska zupanija,41 years,Number,2011,Males,472,
Pozesko-slavonska zupanija,41 years,Number,2011,Females,444,
Pozesko-slavonska zupanija,42 years,Number,2011,Total,1042,
Pozesko-slavonska zupanija,42 years,Number,2011,Males,517,
Pozesko-slavonska zupanija,42 years,Number,2011,Females,525,
Pozesko-slavonska zupanija,43 years,Number,2011,Total,1046,
Pozesko-slavonska zupanija,43 years,Number,2011,Males,536,
Pozesko-slavonska zupanija,43 years,Number,2011,Females,510,
Pozesko-slavonska zupanija,44 years,Number,2011,Total,1095,
Pozesko-slavonska zupanija,44 years,Number,2011,Males,554,
Pozesko-slavonska zupanija,44 years,Number,2011,Females,541,
Pozesko-slavonska zupanija,45 years,Number,2011,Total,1190,
Pozesko-slavonska zupanija,45 years,Number,2011,Males,609,
Pozesko-slavonska zupanija,45 years,Number,2011,Females,581,
Pozesko-slavonska zupanija,46 years,Number,2011,Total,1042,
Pozesko-slavonska zupanija,46 years,Number,2011,Males,548,
Pozesko-slavonska zupanija,46 years,Number,2011,Females,494,
Pozesko-slavonska zupanija,47 years,Number,2011,Total,1115,
Pozesko-slavonska zupanija,47 years,Number,2011,Males,569,
Pozesko-slavonska zupanija,47 years,Number,2011,Females,546,
Pozesko-slavonska zupanija,48 years,Number,2011,Total,1078,
Pozesko-slavonska zupanija,48 years,Number,2011,Males,547,
Pozesko-slavonska zupanija,48 years,Number,2011,Females,531,
Pozesko-slavonska zupanija,49 years,Number,2011,Total,1128,
Pozesko-slavonska zupanija,49 years,Number,2011,Males,565,
Pozesko-slavonska zupanija,49 years,Number,2011,Females,563,
Pozesko-slavonska zupanija,50 years,Number,2011,Total,1110,
Pozesko-slavonska zupanija,50 years,Number,2011,Males,591,
Pozesko-slavonska zupanija,50 years,Number,2011,Females,519,
Pozesko-slavonska zupanija,51 years,Number,2011,Total,1102,
Pozesko-slavonska zupanija,51 years,Number,2011,Males,551,
Pozesko-slavonska zupanija,51 years,Number,2011,Females,551,
Pozesko-slavonska zupanija,52 years,Number,2011,Total,1169,
Pozesko-slavonska zupanija,52 years,Number,2011,Males,620,
Pozesko-slavonska zupanija,52 years,Number,2011,Females,549,
Pozesko-slavonska zupanija,53 years,Number,2011,Total,1117,
Pozesko-slavonska zupanija,53 years,Number,2011,Males,548,
Pozesko-slavonska zupanija,53 years,Number,2011,Females,569,
Pozesko-slavonska zupanija,54 years,Number,2011,Total,1146,
Pozesko-slavonska zupanija,54 years,Number,2011,Males,585,
Pozesko-slavonska zupanija,54 years,Number,2011,Females,561,
Pozesko-slavonska zupanija,55 years,Number,2011,Total,1114,
Pozesko-slavonska zupanija,55 years,Number,2011,Males,555,
Pozesko-slavonska zupanija,55 years,Number,2011,Females,559,
Pozesko-slavonska zupanija,56 years,Number,2011,Total,1220,
Pozesko-slavonska zupanija,56 years,Number,2011,Males,601,
Pozesko-slavonska zupanija,56 years,Number,2011,Females,619,
Pozesko-slavonska zupanija,57 years,Number,2011,Total,1017,
Pozesko-slavonska zupanija,57 years,Number,2011,Males,496,
Pozesko-slavonska zupanija,57 years,Number,2011,Females,521,
Pozesko-slavonska zupanija,58 years,Number,2011,Total,1069,
Pozesko-slavonska zupanija,58 years,Number,2011,Males,555,
Pozesko-slavonska zupanija,58 years,Number,2011,Females,514,
Pozesko-slavonska zupanija,59 years,Number,2011,Total,974,
Pozesko-slavonska zupanija,59 years,Number,2011,Males,485,
Pozesko-slavonska zupanija,59 years,Number,2011,Females,489,
Pozesko-slavonska zupanija,60 years,Number,2011,Total,926,
Pozesko-slavonska zupanija,60 years,Number,2011,Males,444,
Pozesko-slavonska zupanija,60 years,Number,2011,Females,482,
Pozesko-slavonska zupanija,61 years,Number,2011,Total,950,
Pozesko-slavonska zupanija,61 years,Number,2011,Males,447,
Pozesko-slavonska zupanija,61 years,Number,2011,Females,503,
Pozesko-slavonska zupanija,62 years,Number,2011,Total,945,
Pozesko-slavonska zupanija,62 years,Number,2011,Males,434,
Pozesko-slavonska zupanija,62 years,Number,2011,Females,511,
Pozesko-slavonska zupanija,63 years,Number,2011,Total,768,
Pozesko-slavonska zupanija,63 years,Number,2011,Males,357,
Pozesko-slavonska zupanija,63 years,Number,2011,Females,411,
Pozesko-slavonska zupanija,64 years,Number,2011,Total,834,
Pozesko-slavonska zupanija,64 years,Number,2011,Males,399,
Pozesko-slavonska zupanija,64 years,Number,2011,Females,435,
Pozesko-slavonska zupanija,65 years,Number,2011,Total,567,
Pozesko-slavonska zupanija,65 years,Number,2011,Males,249,
Pozesko-slavonska zupanija,65 years,Number,2011,Females,318,
Pozesko-slavonska zupanija,66 years,Number,2011,Total,663,
Pozesko-slavonska zupanija,66 years,Number,2011,Males,272,
Pozesko-slavonska zupanija,66 years,Number,2011,Females,391,
Pozesko-slavonska zupanija,67 years,Number,2011,Total,766,
Pozesko-slavonska zupanija,67 years,Number,2011,Males,309,
Pozesko-slavonska zupanija,67 years,Number,2011,Females,457,
Pozesko-slavonska zupanija,68 years,Number,2011,Total,771,
Pozesko-slavonska zupanija,68 years,Number,2011,Males,331,
Pozesko-slavonska zupanija,68 years,Number,2011,Females,440,
Pozesko-slavonska zupanija,69 years,Number,2011,Total,837,
Pozesko-slavonska zupanija,69 years,Number,2011,Males,356,
Pozesko-slavonska zupanija,69 years,Number,2011,Females,481,
Pozesko-slavonska zupanija,70 years,Number,2011,Total,849,
Pozesko-slavonska zupanija,70 years,Number,2011,Males,377,
Pozesko-slavonska zupanija,70 years,Number,2011,Females,472,
Pozesko-slavonska zupanija,71 years,Number,2011,Total,830,
Pozesko-slavonska zupanija,71 years,Number,2011,Males,336,
Pozesko-slavonska zupanija,71 years,Number,2011,Females,494,
Pozesko-slavonska zupanija,72 years,Number,2011,Total,776,
Pozesko-slavonska zupanija,72 years,Number,2011,Males,310,
Pozesko-slavonska zupanija,72 years,Number,2011,Females,466,
Pozesko-slavonska zupanija,73 years,Number,2011,Total,822,
Pozesko-slavonska zupanija,73 years,Number,2011,Males,310,
Pozesko-slavonska zupanija,73 years,Number,2011,Females,512,
Pozesko-slavonska zupanija,74 years,Number,2011,Total,809,
Pozesko-slavonska zupanija,74 years,Number,2011,Males,290,
Pozesko-slavonska zupanija,74 years,Number,2011,Females,519,
Pozesko-slavonska zupanija,75 years,Number,2011,Total,739,
Pozesko-slavonska zupanija,75 years,Number,2011,Males,278,
Pozesko-slavonska zupanija,75 years,Number,2011,Females,461,
Pozesko-slavonska zupanija,76 years,Number,2011,Total,731,
Pozesko-slavonska zupanija,76 years,Number,2011,Males,281,
Pozesko-slavonska zupanija,76 years,Number,2011,Females,450,
Pozesko-slavonska zupanija,77 years,Number,2011,Total,719,
Pozesko-slavonska zupanija,77 years,Number,2011,Males,255,
Pozesko-slavonska zupanija,77 years,Number,2011,Females,464,
Pozesko-slavonska zupanija,78 years,Number,2011,Total,605,
Pozesko-slavonska zupanija,78 years,Number,2011,Males,211,
Pozesko-slavonska zupanija,78 years,Number,2011,Females,394,
Pozesko-slavonska zupanija,79 years,Number,2011,Total,575,
Pozesko-slavonska zupanija,79 years,Number,2011,Males,199,
Pozesko-slavonska zupanija,79 years,Number,2011,Females,376,
Pozesko-slavonska zupanija,80 years,Number,2011,Total,549,
Pozesko-slavonska zupanija,80 years,Number,2011,Males,186,
Pozesko-slavonska zupanija,80 years,Number,2011,Females,363,
Pozesko-slavonska zupanija,81 years,Number,2011,Total,458,
Pozesko-slavonska zupanija,81 years,Number,2011,Males,147,
Pozesko-slavonska zupanija,81 years,Number,2011,Females,311,
Pozesko-slavonska zupanija,82 years,Number,2011,Total,389,
Pozesko-slavonska zupanija,82 years,Number,2011,Males,123,
Pozesko-slavonska zupanija,82 years,Number,2011,Females,266,
Pozesko-slavonska zupanija,83 years,Number,2011,Total,296,
Pozesko-slavonska zupanija,83 years,Number,2011,Males,90,
Pozesko-slavonska zupanija,83 years,Number,2011,Females,206,
Pozesko-slavonska zupanija,84 years,Number,2011,Total,285,
Pozesko-slavonska zupanija,84 years,Number,2011,Males,77,
Pozesko-slavonska zupanija,84 years,Number,2011,Females,208,
Pozesko-slavonska zupanija,85 years,Number,2011,Total,240,
Pozesko-slavonska zupanija,85 years,Number,2011,Males,60,
Pozesko-slavonska zupanija,85 years,Number,2011,Females,180,
Pozesko-slavonska zupanija,86 years,Number,2011,Total,172,
Pozesko-slavonska zupanija,86 years,Number,2011,Males,40,
Pozesko-slavonska zupanija,86 years,Number,2011,Females,132,
Pozesko-slavonska zupanija,87 years,Number,2011,Total,136,
Pozesko-slavonska zupanija,87 years,Number,2011,Males,26,
Pozesko-slavonska zupanija,87 years,Number,2011,Females,110,
Pozesko-slavonska zupanija,88 years,Number,2011,Total,132,
Pozesko-slavonska zupanija,88 years,Number,2011,Males,24,
Pozesko-slavonska zupanija,88 years,Number,2011,Females,108,
Pozesko-slavonska zupanija,89 years,Number,2011,Total,108,
Pozesko-slavonska zupanija,89 years,Number,2011,Males,22,
Pozesko-slavonska zupanija,89 years,Number,2011,Females,86,
Pozesko-slavonska zupanija,90 years,Number,2011,Total,63,
Pozesko-slavonska zupanija,90 years,Number,2011,Males,12,
Pozesko-slavonska zupanija,90 years,Number,2011,Females,51,
Pozesko-slavonska zupanija,91 years,Number,2011,Total,58,
Pozesko-slavonska zupanija,91 years,Number,2011,Males,16,
Pozesko-slavonska zupanija,91 years,Number,2011,Females,42,
Pozesko-slavonska zupanija,92 years,Number,2011,Total,13,
Pozesko-slavonska zupanija,92 years,Number,2011,Males,4,
Pozesko-slavonska zupanija,92 years,Number,2011,Females,9,
Pozesko-slavonska zupanija,93 years,Number,2011,Total,7,
Pozesko-slavonska zupanija,93 years,Number,2011,Males,:,
Pozesko-slavonska zupanija,93 years,Number,2011,Females,6,
Pozesko-slavonska zupanija,94 years,Number,2011,Total,6,
Pozesko-slavonska zupanija,94 years,Number,2011,Males,4,
Pozesko-slavonska zupanija,94 years,Number,2011,Females,:,
Pozesko-slavonska zupanija,95 years,Number,2011,Total,8,
Pozesko-slavonska zupanija,95 years,Number,2011,Males,:,
Pozesko-slavonska zupanija,95 years,Number,2011,Females,6,
Pozesko-slavonska zupanija,96 years,Number,2011,Total,11,
Pozesko-slavonska zupanija,96 years,Number,2011,Males,:,
Pozesko-slavonska zupanija,96 years,Number,2011,Females,9,
Pozesko-slavonska zupanija,97 years,Number,2011,Total,8,
Pozesko-slavonska zupanija,97 years,Number,2011,Males,:,
Pozesko-slavonska zupanija,97 years,Number,2011,Females,6,
Pozesko-slavonska zupanija,98 years,Number,2011,Total,:,
Pozesko-slavonska zupanija,98 years,Number,2011,Males,:,
Pozesko-slavonska zupanija,98 years,Number,2011,Females,0,
Pozesko-slavonska zupanija,99 years,Number,2011,Total,:,
Pozesko-slavonska zupanija,99 years,Number,2011,Males,0,
Pozesko-slavonska zupanija,99 years,Number,2011,Females,:,
Pozesko-slavonska zupanija,100 years or over,Number,2011,Total,0,
Pozesko-slavonska zupanija,100 years or over,Number,2011,Males,0,
Pozesko-slavonska zupanija,100 years or over,Number,2011,Females,0,
Brodsko-posavska zupanija,Total,Number,2011,Total,158575,
Brodsko-posavska zupanija,Total,Number,2011,Males,77115,
Brodsko-posavska zupanija,Total,Number,2011,Females,81460,
Brodsko-posavska zupanija,Less than 1 year,Number,2011,Total,1474,
Brodsko-posavska zupanija,Less than 1 year,Number,2011,Males,777,
Brodsko-posavska zupanija,Less than 1 year,Number,2011,Females,697,
Brodsko-posavska zupanija,1 year,Number,2011,Total,1735,
Brodsko-posavska zupanija,1 year,Number,2011,Males,910,
Brodsko-posavska zupanija,1 year,Number,2011,Females,825,
Brodsko-posavska zupanija,2 years,Number,2011,Total,1659,
Brodsko-posavska zupanija,2 years,Number,2011,Males,868,
Brodsko-posavska zupanija,2 years,Number,2011,Females,791,
Brodsko-posavska zupanija,3 years,Number,2011,Total,1662,
Brodsko-posavska zupanija,3 years,Number,2011,Males,849,
Brodsko-posavska zupanija,3 years,Number,2011,Females,813,
Brodsko-posavska zupanija,4 years,Number,2011,Total,1600,
Brodsko-posavska zupanija,4 years,Number,2011,Males,842,
Brodsko-posavska zupanija,4 years,Number,2011,Females,758,
Brodsko-posavska zupanija,5 years,Number,2011,Total,1698,
Brodsko-posavska zupanija,5 years,Number,2011,Males,897,
Brodsko-posavska zupanija,5 years,Number,2011,Females,801,
Brodsko-posavska zupanija,6 years,Number,2011,Total,1671,
Brodsko-posavska zupanija,6 years,Number,2011,Males,895,
Brodsko-posavska zupanija,6 years,Number,2011,Females,776,
Brodsko-posavska zupanija,7 years,Number,2011,Total,1600,
Brodsko-posavska zupanija,7 years,Number,2011,Males,832,
Brodsko-posavska zupanija,7 years,Number,2011,Females,768,
Brodsko-posavska zupanija,8 years,Number,2011,Total,1634,
Brodsko-posavska zupanija,8 years,Number,2011,Males,849,
Brodsko-posavska zupanija,8 years,Number,2011,Females,785,
Brodsko-posavska zupanija,9 years,Number,2011,Total,1835,
Brodsko-posavska zupanija,9 years,Number,2011,Males,929,
Brodsko-posavska zupanija,9 years,Number,2011,Females,906,
Brodsko-posavska zupanija,10 years,Number,2011,Total,1823,
Brodsko-posavska zupanija,10 years,Number,2011,Males,927,
Brodsko-posavska zupanija,10 years,Number,2011,Females,896,
Brodsko-posavska zupanija,11 years,Number,2011,Total,1982,
Brodsko-posavska zupanija,11 years,Number,2011,Males,1020,
Brodsko-posavska zupanija,11 years,Number,2011,Females,962,
Brodsko-posavska zupanija,12 years,Number,2011,Total,2142,
Brodsko-posavska zupanija,12 years,Number,2011,Males,1114,
Brodsko-posavska zupanija,12 years,Number,2011,Females,1028,
Brodsko-posavska zupanija,13 years,Number,2011,Total,2237,
Brodsko-posavska zupanija,13 years,Number,2011,Males,1159,
Brodsko-posavska zupanija,13 years,Number,2011,Females,1078,
Brodsko-posavska zupanija,14 years,Number,2011,Total,2311,
Brodsko-posavska zupanija,14 years,Number,2011,Males,1143,
Brodsko-posavska zupanija,14 years,Number,2011,Females,1168,
Brodsko-posavska zupanija,15 years,Number,2011,Total,2159,
Brodsko-posavska zupanija,15 years,Number,2011,Males,1132,
Brodsko-posavska zupanija,15 years,Number,2011,Females,1027,
Brodsko-posavska zupanija,16 years,Number,2011,Total,2169,
Brodsko-posavska zupanija,16 years,Number,2011,Males,1097,
Brodsko-posavska zupanija,16 years,Number,2011,Females,1072,
Brodsko-posavska zupanija,17 years,Number,2011,Total,2195,
Brodsko-posavska zupanija,17 years,Number,2011,Males,1106,
Brodsko-posavska zupanija,17 years,Number,2011,Females,1089,
Brodsko-posavska zupanija,18 years,Number,2011,Total,2138,
Brodsko-posavska zupanija,18 years,Number,2011,Males,1111,
Brodsko-posavska zupanija,18 years,Number,2011,Females,1027,
Brodsko-posavska zupanija,19 years,Number,2011,Total,2201,
Brodsko-posavska zupanija,19 years,Number,2011,Males,1128,
Brodsko-posavska zupanija,19 years,Number,2011,Females,1073,
Brodsko-posavska zupanija,20 years,Number,2011,Total,2030,
Brodsko-posavska zupanija,20 years,Number,2011,Males,1075,
Brodsko-posavska zupanija,20 years,Number,2011,Females,955,
Brodsko-posavska zupanija,21 years,Number,2011,Total,2220,
Brodsko-posavska zupanija,21 years,Number,2011,Males,1123,
Brodsko-posavska zupanija,21 years,Number,2011,Females,1097,
Brodsko-posavska zupanija,22 years,Number,2011,Total,2088,
Brodsko-posavska zupanija,22 years,Number,2011,Males,1079,
Brodsko-posavska zupanija,22 years,Number,2011,Females,1009,
Brodsko-posavska zupanija,23 years,Number,2011,Total,2134,
Brodsko-posavska zupanija,23 years,Number,2011,Males,1121,
Brodsko-posavska zupanija,23 years,Number,2011,Females,1013,
Brodsko-posavska zupanija,24 years,Number,2011,Total,2117,
Brodsko-posavska zupanija,24 years,Number,2011,Males,1087,
Brodsko-posavska zupanija,24 years,Number,2011,Females,1030,
Brodsko-posavska zupanija,25 years,Number,2011,Total,2049,
Brodsko-posavska zupanija,25 years,Number,2011,Males,1076,
Brodsko-posavska zupanija,25 years,Number,2011,Females,973,
Brodsko-posavska zupanija,26 years,Number,2011,Total,2043,
Brodsko-posavska zupanija,26 years,Number,2011,Males,1076,
Brodsko-posavska zupanija,26 years,Number,2011,Females,967,
Brodsko-posavska zupanija,27 years,Number,2011,Total,2011,
Brodsko-posavska zupanija,27 years,Number,2011,Males,1054,
Brodsko-posavska zupanija,27 years,Number,2011,Females,957,
Brodsko-posavska zupanija,28 years,Number,2011,Total,1941,
Brodsko-posavska zupanija,28 years,Number,2011,Males,1053,
Brodsko-posavska zupanija,28 years,Number,2011,Females,888,
Brodsko-posavska zupanija,29 years,Number,2011,Total,1992,
Brodsko-posavska zupanija,29 years,Number,2011,Males,1044,
Brodsko-posavska zupanija,29 years,Number,2011,Females,948,
Brodsko-posavska zupanija,30 years,Number,2011,Total,1901,
Brodsko-posavska zupanija,30 years,Number,2011,Males,1010,
Brodsko-posavska zupanija,30 years,Number,2011,Females,891,
Brodsko-posavska zupanija,31 years,Number,2011,Total,1922,
Brodsko-posavska zupanija,31 years,Number,2011,Males,958,
Brodsko-posavska zupanija,31 years,Number,2011,Females,964,
Brodsko-posavska zupanija,32 years,Number,2011,Total,1877,
Brodsko-posavska zupanija,32 years,Number,2011,Males,982,
Brodsko-posavska zupanija,32 years,Number,2011,Females,895,
Brodsko-posavska zupanija,33 years,Number,2011,Total,1876,
Brodsko-posavska zupanija,33 years,Number,2011,Males,941,
Brodsko-posavska zupanija,33 years,Number,2011,Females,935,
Brodsko-posavska zupanija,34 years,Number,2011,Total,1914,
Brodsko-posavska zupanija,34 years,Number,2011,Males,947,
Brodsko-posavska zupanija,34 years,Number,2011,Females,967,
Brodsko-posavska zupanija,35 years,Number,2011,Total,1892,
Brodsko-posavska zupanija,35 years,Number,2011,Males,980,
Brodsko-posavska zupanija,35 years,Number,2011,Females,912,
Brodsko-posavska zupanija,36 years,Number,2011,Total,1919,
Brodsko-posavska zupanija,36 years,Number,2011,Males,973,
Brodsko-posavska zupanija,36 years,Number,2011,Females,946,
Brodsko-posavska zupanija,37 years,Number,2011,Total,1940,
Brodsko-posavska zupanija,37 years,Number,2011,Males,1001,
Brodsko-posavska zupanija,37 years,Number,2011,Females,939,
Brodsko-posavska zupanija,38 years,Number,2011,Total,1918,
Brodsko-posavska zupanija,38 years,Number,2011,Males,989,
Brodsko-posavska zupanija,38 years,Number,2011,Females,929,
Brodsko-posavska zupanija,39 years,Number,2011,Total,2029,
Brodsko-posavska zupanija,39 years,Number,2011,Males,1032,
Brodsko-posavska zupanija,39 years,Number,2011,Females,997,
Brodsko-posavska zupanija,40 years,Number,2011,Total,1954,
Brodsko-posavska zupanija,40 years,Number,2011,Males,1016,
Brodsko-posavska zupanija,40 years,Number,2011,Females,938,
Brodsko-posavska zupanija,41 years,Number,2011,Total,1926,
Brodsko-posavska zupanija,41 years,Number,2011,Males,983,
Brodsko-posavska zupanija,41 years,Number,2011,Females,943,
Brodsko-posavska zupanija,42 years,Number,2011,Total,2105,
Brodsko-posavska zupanija,42 years,Number,2011,Males,1027,
Brodsko-posavska zupanija,42 years,Number,2011,Females,1078,
Brodsko-posavska zupanija,43 years,Number,2011,Total,2108,
Brodsko-posavska zupanija,43 years,Number,2011,Males,1069,
Brodsko-posavska zupanija,43 years,Number,2011,Females,1039,
Brodsko-posavska zupanija,44 years,Number,2011,Total,2194,
Brodsko-posavska zupanija,44 years,Number,2011,Males,1076,
Brodsko-posavska zupanija,44 years,Number,2011,Females,1118,
Brodsko-posavska zupanija,45 years,Number,2011,Total,2381,
Brodsko-posavska zupanija,45 years,Number,2011,Males,1244,
Brodsko-posavska zupanija,45 years,Number,2011,Females,1137,
Brodsko-posavska zupanija,46 years,Number,2011,Total,2206,
Brodsko-posavska zupanija,46 years,Number,2011,Males,1114,
Brodsko-posavska zupanija,46 years,Number,2011,Females,1092,
Brodsko-posavska zupanija,47 years,Number,2011,Total,2290,
Brodsko-posavska zupanija,47 years,Number,2011,Males,1154,
Brodsko-posavska zupanija,47 years,Number,2011,Females,1136,
